X Displacement (mm),Force_Up_X (N),Force_Up_Y (N),Force_Up_Z (N),Force_Down_X (N),Force_Down_Y (N),Force_Down_Z (N)
-0.1445,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00090782184735627,0.000213650106482772,0.000499752926017455
-0.1435,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000906614498760415,0.000213650106482772,0.000500625957345672
-0.1425,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00090540715016456,0.000213650106482772,0.000501498988673888
-0.1415,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000904199801568704,0.000213650106482772,0.000502372020002104
-0.1405,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000902992452972849,0.000213650106482772,0.000503245051330321
-0.1395,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000901785104376994,0.000213650106482772,0.000504118082658538
-0.1385,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000900577755781138,0.000213650106482772,0.000504991113986754
-0.1375,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000899370407185283,0.000213650106482772,0.00050586414531497
-0.1365,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000898163058589428,0.000213650106482772,0.000506737176643186
-0.1355,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000896955709993572,0.000213650106482772,0.000507610207971403
-0.1345,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000895748361397717,0.000213650106482772,0.000508483239299619
-0.1335,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000894541012801862,0.000213650106482772,0.000509356270627836
-0.1325,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000893333664206006,0.000213650106482772,0.000510229301956052
-0.1315,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000892126315610151,0.000213650106482772,0.000511102333284268
-0.1305,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000890918967014296,0.000213650106482772,0.000511975364612485
-0.1295,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000889206286714335,0.000213650106482772,0.000511975155603691
-0.1285,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000885583479948244,0.000213650106482772,0.000508674145427138
-0.1275,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000881960673182151,0.000213650106482772,0.000505373135250584
-0.1265,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00087833786641606,0.000213650106482772,0.00050207212507403
-0.1255,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000874715059649967,0.000213650106482772,0.000498771114897476
-0.1245,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000871092252883876,0.000213650106482772,0.000495470104720923
-0.1235,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000867469446117783,0.000213650106482772,0.000492169094544369
-0.1225,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000863846639351692,0.000213650106482772,0.000488868084367815
-0.1215,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.0008602238325856,0.000213650106482772,0.000485567074191261
-0.1205,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000856601025819508,0.000213650106482772,0.000482266064014708
-0.1195,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000852978219053416,0.000213650106482772,0.000478965053838154
-0.1185,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000849355412287324,0.000213650106482772,0.000475664043661601
-0.1175,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000845732605521232,0.000213650106482772,0.000472363033485047
-0.1165,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00084210979875514,0.000213650106482772,0.000469062023308494
-0.1155,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000838486991989048,0.000213650106482772,0.000465761013131939
-0.1145,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000834864185222957,0.000213650106482772,0.000462460002955386
-0.1135,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000831241378456864,0.000213650106482772,0.000459158992778833
-0.1125,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000827618571690772,0.000213650106482772,0.000455857982602279
-0.1115,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00082399576492468,0.000213650106482772,0.000452556972425725
-0.1105,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000820372958158589,0.000213650106482772,0.000449255962249172
-0.1095,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000816750151392496,0.000213650106482772,0.000445954952072618
-0.1085,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000813127344626405,0.000213650106482772,0.000442653941896064
-0.1075,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000809504537860313,0.000213650106482772,0.00043935293171951
-0.1065,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000805881731094221,0.000213650106482772,0.000436051921542957
-0.1055,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000802258924328129,0.000213650106482772,0.000432750911366403
-0.1045,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000798636117562037,0.000213650106482772,0.000429449901189849
-0.1035,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000795013310795945,0.000213650106482772,0.000426148891013296
-0.1025,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000791390504029853,0.000213650106482772,0.000422847880836742
-0.1015,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000787767697263761,0.000213650106482772,0.000419546870660188
-0.1005,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00078414489049767,0.000213650106482772,0.000416245860483635
-0.0994999999999999,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000780522083731577,0.000213650106482772,0.000412944850307081
-0.0985,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000776899276965486,0.000213650106482772,0.000409643840130528
-0.0974999999999999,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000773276470199394,0.000213650106482772,0.000406342829953973
-0.0965,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000769653663433302,0.000213650106482772,0.00040304181977742
-0.0954999999999999,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.00076603085666721,0.000213650106482772,0.000399740809600866
-0.0945,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000762408049901118,0.000213650106482772,0.000396439799424313
-0.0934999999999999,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000758785243135026,0.000213650106482772,0.000393138789247759
-0.0925,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000755162436368934,0.000213650106482772,0.000389837779071206
-0.0914999999999999,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000751539629602842,0.000213650106482772,0.000386536768894652
-0.0905,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000747916822836751,0.000213650106482772,0.000383235758718098
-0.0895000000000001,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000744294016070659,0.000213650106482772,0.000379934748541545
-0.0885,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000740671209304567,0.000213650106482772,0.000376633738364991
-0.0875000000000001,-0.000827005562772546,-9.23498935172275e-05,-9.59714579688836e-05,0.000737048402538475,0.000213650106482772,0.000373332728188438
-0.0865,-0.000826493292382491,-9.23498935172275e-05,-9.59714579688836e-05,0.000733425595772383,0.000213650106482772,0.000370031718011884
-0.0855000000000001,-0.000824513321083169,-9.23498935172275e-05,-9.59714579688836e-05,0.000729802789006291,0.000213650106482772,0.00036673070783533
-0.0845,-0.000822533349783847,-9.23498935172275e-05,-9.59714579688836e-05,0.000726179982240199,0.000213650106482772,0.000363429697658776
-0.0835000000000001,-0.000820553378484525,-9.23498935172275e-05,-9.59714579688836e-05,0.000722557175474107,0.000213650106482772,0.000360128687482223
-0.0825,-0.000818573407185203,-9.23498935172275e-05,-9.59714579688836e-05,0.000718934368708015,0.000213650106482772,0.000356827677305669
-0.0815000000000001,-0.000816593435885882,-9.23498935172275e-05,-9.59714579688836e-05,0.000715311561941923,0.000213650106482772,0.000353526667129115
-0.0805,-0.00081461346458656,-9.23498935172275e-05,-9.59714579688836e-05,0.000711688755175831,0.000213650106482772,0.000350225656952561
-0.0795000000000001,-0.000812633493287238,-9.23498935172275e-05,-9.59714579688836e-05,0.00070806594840974,0.000213650106482772,0.000346924646776008
-0.0785,-0.000810653521987916,-9.23498935172275e-05,-9.59714579688836e-05,0.000704443141643648,0.000213650106482772,0.000343623636599454
-0.0775000000000001,-0.000808673550688594,-9.23498935172275e-05,-9.59714579688836e-05,0.000700820334877556,0.000213650106482772,0.000340322626422901
-0.0765,-0.000806693579389272,-9.23498935172275e-05,-9.59714579688836e-05,0.000697197528111464,0.000213650106482772,0.000337021616246346
-0.0755000000000001,-0.00080471360808995,-9.23498935172275e-05,-9.59714579688836e-05,0.000693574721345372,0.000213650106482772,0.000333720606069794
-0.0745,-0.000802733636790628,-9.23498935172275e-05,-9.59714579688836e-05,0.00068995191457928,0.000213650106482772,0.000330419595893239
-0.0735000000000001,-0.000800753665491307,-9.23498935172275e-05,-9.59714579688836e-05,0.000686329107813188,0.000213650106482772,0.000327118585716686
-0.0725,-0.000798773694191985,-9.23498935172275e-05,-9.59714579688836e-05,0.000682706301047096,0.000213650106482772,0.000323817575540132
-0.0715000000000001,-0.000796793722892663,-9.23498935172275e-05,-9.59714579688836e-05,0.000679083494281004,0.000213650106482772,0.000320516565363579
-0.0705,-0.000794813751593341,-9.23498935172275e-05,-9.59714579688836e-05,0.000675460687514912,0.000213650106482772,0.000317215555187024
-0.0695000000000001,-0.000792833780294019,-9.23498935172275e-05,-9.59714579688836e-05,0.00067183788074882,0.000213650106482772,0.000313914545010471
-0.0685,-0.000790853808994697,-9.23498935172275e-05,-9.59714579688836e-05,0.000668215073982728,0.000213650106482772,0.000310613534833917
-0.0675000000000001,-0.000788873837695376,-9.23498935172275e-05,-9.59714579688836e-05,0.000664592267216637,0.000213650106482772,0.000307312524657364
-0.0665,-0.000786893866396054,-9.23498935172275e-05,-9.59714579688836e-05,0.000660969460450544,0.000213650106482772,0.00030401151448081
-0.0655000000000001,-0.000784913895096732,-9.23498935172275e-05,-9.59714579688836e-05,0.000657346653684453,0.000213650106482772,0.000300710504304257
-0.0645,-0.00078293392379741,-9.23498935172275e-05,-9.59714579688836e-05,0.000653723846918361,0.000213650106482772,0.000297409494127703
-0.0635000000000001,-0.000780953952498088,-9.23498935172275e-05,-9.59714579688836e-05,0.000650101040152269,0.000213650106482772,0.000294108483951149
-0.0625,-0.000778973981198766,-9.23498935172275e-05,-9.59714579688836e-05,0.000646478233386177,0.000213650106482772,0.000290807473774595
-0.0615000000000001,-0.000776994009899444,-9.23498935172275e-05,-9.59714579688836e-05,0.000642855426620085,0.000213650106482772,0.000287506463598042
-0.0605,-0.000775014038600122,-9.23498935172275e-05,-9.59714579688836e-05,0.000639232619853993,0.000213650106482772,0.000284205453421487
-0.0595000000000001,-0.000771673260756121,-9.23498935172275e-05,-9.59714579688836e-05,0.000636212199797713,0.000213239513387172,0.00028102662804017
-0.0585,-0.000768300507419504,-9.23498935172275e-05,-9.59714579688836e-05,0.000633539870828931,0.000212591657757655,0.000277918407533688
-0.0575000000000001,-0.000764927754082889,-9.23498935172275e-05,-9.59714579688836e-05,0.000630867541860149,0.000211943802128139,0.000274810187027207
-0.0565,-0.000761555000746272,-9.23498935172275e-05,-9.59714579688836e-05,0.000628195212891366,0.000211295946498623,0.000271701966520724
-0.0555000000000001,-0.000758182247409656,-9.23498935172275e-05,-9.59714579688836e-05,0.000625522883922585,0.000210648090869106,0.000268593746014243
-0.0545,-0.00075480949407304,-9.23498935172275e-05,-9.59714579688836e-05,0.000622850554953802,0.00021000023523959,0.000265485525507761
-0.0535000000000001,-0.000751436740736423,-9.23498935172275e-05,-9.59714579688836e-05,0.00062017822598502,0.000209352379610075,0.000262377305001279
-0.0525,-0.000748063987399807,-9.23498935172275e-05,-9.59714579688836e-05,0.000617505897016238,0.000208704523980558,0.000259269084494797
-0.0515000000000001,-0.000744691234063191,-9.23498935172275e-05,-9.59714579688836e-05,0.000614833568047456,0.000208056668351042,0.000256160863988315
-0.0505,-0.000741318480726574,-9.23498935172275e-05,-9.59714579688836e-05,0.000612161239078673,0.000207408812721526,0.000253052643481833
-0.0495000000000001,-0.000737945727389958,-9.23498935172275e-05,-9.59714579688836e-05,0.000609488910109891,0.000206760957092009,0.000249944422975352
-0.0485,-0.000734572974053342,-9.23498935172275e-05,-9.59714579688836e-05,0.000606816581141109,0.000206113101462494,0.000246836202468869
-0.0475000000000001,-0.000731200220716726,-9.23498935172275e-05,-9.59714579688836e-05,0.000604144252172327,0.000205465245832977,0.000243727981962388
-0.0465,-0.000727827467380109,-9.23498935172275e-05,-9.59714579688836e-05,0.000601471923203545,0.000204817390203461,0.000240619761455906
-0.0455000000000001,-0.000724454714043493,-9.23498935172275e-05,-9.59714579688836e-05,0.000598799594234762,0.000204169534573945,0.000237511540949424
-0.0445,-0.000721081960706877,-9.23498935172275e-05,-9.59714579688836e-05,0.00059612726526598,0.000203521678944428,0.000234403320442942
-0.0435000000000001,-0.000717709207370261,-9.23498935172275e-05,-9.59714579688836e-05,0.000593454936297198,0.000202873823314912,0.00023129509993646
-0.0425,-0.000714336454033644,-9.23498935172275e-05,-9.59714579688836e-05,0.000590782607328416,0.000202225967685396,0.000228186879429979
-0.0415000000000001,-0.000710963700697028,-9.23498935172275e-05,-9.59714579688836e-05,0.000588110278359634,0.00020157811205588,0.000225078658923497
-0.0405,-0.000707590947360412,-9.23498935172275e-05,-9.59714579688836e-05,0.000585437949390851,0.000200930256426364,0.000221970438417015
-0.0395000000000001,-0.000704218194023796,-9.23498935172275e-05,-9.59714579688836e-05,0.000582765620422069,0.000200282400796848,0.000218862217910533
-0.0385,-0.000700845440687179,-9.23498935172275e-05,-9.59714579688836e-05,0.000580093291453287,0.000199634545167331,0.000215753997404051
-0.0375000000000001,-0.000697472687350563,-9.23498935172275e-05,-9.59714579688836e-05,0.000577420962484505,0.000198986689537816,0.00021264577689757
-0.0365,-0.000694099934013947,-9.23498935172275e-05,-9.59714579688836e-05,0.000574748633515722,0.000198338833908299,0.000209537556391087
-0.0355000000000001,-0.000690727180677331,-9.23498935172275e-05,-9.59714579688836e-05,0.000572076304546941,0.000197690978278783,0.000206429335884606
-0.0345,-0.000687354427340714,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000195646726696738,0.000203319147351512
-0.0335000000000001,-0.000683981674004098,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000192652615590085,0.00020020762012303
-0.0325,-0.000680608920667481,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000189658504483432,0.000197096092894548
-0.0315000000000001,-0.000677236167330866,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.00018666439337678,0.000193984565666066
-0.0305,-0.000673863413994249,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000183670282270128,0.000190873038437584
-0.0295000000000001,-0.000670490660657633,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000180676171163475,0.000187761511209102
-0.0285,-0.000667117907321016,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000177682060056823,0.00018464998398062
-0.0275000000000001,-0.000663745153984401,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.00017468794895017,0.000181538456752138
-0.0265,-0.000660372400647784,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000171693837843518,0.000178426929523656
-0.0255000000000001,-0.000656999647311168,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000168699726736866,0.000175315402295174
-0.0245,-0.000653626893974551,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000165705615630213,0.000172203875066692
-0.0235000000000001,-0.000650254140637935,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000162711504523561,0.000169092347838211
-0.0225,-0.000646881387301319,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000159717393416909,0.000165980820609728
-0.0215000000000001,-0.000643508633964703,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000156723282310256,0.000162869293381247
-0.0205,-0.000640135880628086,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000153729171203603,0.000159757766152764
-0.0195000000000001,-0.00063676312729147,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000150735060096951,0.000156646238924283
-0.0185,-0.000633390373954853,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000147740948990298,0.000153534711695801
-0.0175000000000001,-0.000630017620618237,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000144746837883646,0.000150423184467319
-0.0165,-0.000626644867281621,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000141752726776994,0.000147311657238837
-0.0155000000000001,-0.000623272113945005,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000138758615670341,0.000144200130010355
-0.0145,-0.000619899360608388,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000135764504563689,0.000141088602781872
-0.0135000000000001,-0.000616526607271772,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000132770393457037,0.000137977075553391
-0.0125,-0.000613153853935156,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000129776282350383,0.000134865548324909
-0.0115000000000001,-0.00060978110059854,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000126782171243732,0.000131754021096427
-0.0105,-0.000606408347261923,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000123788060137079,0.000128642493867945
-0.00950000000000006,-0.000603035593925307,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000120793949030427,0.000125530966639463
-0.00849999999999995,-0.000599662840588691,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000117799837923775,0.000122419439410981
-0.00750000000000006,-0.000596290087252075,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000114805726817122,0.000119307912182499
-0.00649999999999995,-0.000592917333915458,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000111811615710469,0.000116196384954016
-0.00550000000000006,-0.000589544580578842,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000108817504603817,0.000113084857725535
-0.00449999999999995,-0.000586171827242226,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000105823393497164,0.000109973330497053
-0.00350000000000006,-0.00058279907390561,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,0.000102829282390512,0.000106861803268571
-0.00249999999999995,-0.000579426320568993,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,9.9835171283859e-05,0.000103750276040089
-0.00150000000000006,-0.000576053567232377,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,9.68410601772064e-05,0.000100638748811607
-0.000499999999999945,-0.000572680813895761,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,9.38469490705546e-05,9.75272215831251e-05
0.000499999999999945,-0.000569308060559145,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,9.0852837963902e-05,9.44156943546433e-05
0.00150000000000006,-0.000565935307222528,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,8.78587268572494e-05,9.13041671261605e-05
0.00249999999999995,-0.000562562553885912,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,8.48646157505968e-05,8.81926398976791e-05
0.00350000000000006,-0.000559189800549296,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,8.18705046439442e-05,8.50811126691968e-05
0.00449999999999995,-0.00055581704721268,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,7.88763935372916e-05,8.19695854407153e-05
0.00550000000000006,-0.000552444293876063,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,7.5882282430639e-05,7.8858058212233e-05
0.00649999999999995,-0.000549071540539447,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,7.28881713239864e-05,7.57465309837511e-05
0.00750000000000006,-0.000545698787202831,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,6.98940602173338e-05,7.26350037552688e-05
0.00849999999999995,-0.000542326033866215,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,6.6899949110682e-05,6.95234765267869e-05
0.00950000000000006,-0.000538953280529598,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,6.39058380040294e-05,6.64119492983046e-05
0.0105,-0.000535580527192982,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,6.09117268973768e-05,6.33004220698232e-05
0.0115000000000001,-0.000532207773856366,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,5.79176157907242e-05,6.01888948413409e-05
0.0125,-0.00052883502051975,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,5.49235046840724e-05,5.70773676128594e-05
0.0135000000000001,-0.000525462267183133,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,5.1929393577419e-05,5.39658403843767e-05
0.0145,-0.000522089513846517,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,4.89352824707672e-05,5.08543131558952e-05
0.0155000000000001,-0.000520089086582905,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,4.59411713641146e-05,4.77427859274125e-05
0.0165,-0.000518414128243413,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,4.2947060257462e-05,4.4631258698931e-05
0.0175000000000001,-0.000516739169903921,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,3.99529491508085e-05,4.15197314704492e-05
0.0185,-0.000515064211564429,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,3.69588380441576e-05,3.84082042419673e-05
0.0195000000000001,-0.000513389253224937,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,3.3964726937505e-05,3.5296677013485e-05
0.0205,-0.000511714294885445,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,3.09706158308524e-05,3.21851497850031e-05
0.0215000000000001,-0.000510039336545953,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,2.79765047241989e-05,2.90736225565212e-05
0.0225,-0.000508364378206462,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,2.49823936175472e-05,2.59620953280393e-05
0.0235000000000001,-0.000506689419866969,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,2.19882825108946e-05,2.2850568099557e-05
0.0245,-0.000505014461527478,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,1.8994171404242e-05,1.97390408710751e-05
0.0255000000000001,-0.000503339503187985,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,1.60000602975894e-05,1.66275136425928e-05
0.0265,-0.000501664544848493,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,1.30059491909376e-05,1.35159864141114e-05
0.0275000000000001,-0.000499989586509001,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,1.0011838084285e-05,1.04044591856291e-05
0.0285,-0.000498314628169509,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,7.01772697763239e-06,7.29293195714763e-06
0.0295000000000001,-0.000496639669830017,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,4.02361587097892e-06,4.18140472866488e-06
0.0305,-0.000494964711490525,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,1.02950476432717e-06,1.06987750018344e-06
0.0315000000000001,-0.000493289753151033,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-1.96460634232544e-06,-2.04164972829888e-06
0.0325,-0.000491614794811541,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-4.95871744897805e-06,-5.15317695678075e-06
0.0335000000000001,-0.000489939836472049,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-7.95282855563066e-06,-8.26470418526307e-06
0.0345,-0.000488264878132558,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-1.09469396622824e-05,-1.13762314137445e-05
0.0355000000000001,-0.000486589919793065,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-1.3941050768935e-05,-1.44877586422268e-05
0.0365,-0.000484914961453573,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-1.69351618755876e-05,-1.75992858707083e-05
0.0375000000000001,-0.000483240003114081,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-1.99292729822402e-05,-2.07108130991906e-05
0.0385,-0.000481565044774589,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-2.29233840888928e-05,-2.3822340327672e-05
0.0395000000000001,-0.000479890086435098,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-2.59174951955455e-05,-2.69338675561548e-05
0.0405,-0.000478215128095605,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-2.89116063021972e-05,-3.00453947846362e-05
0.0415000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-3.19057174088498e-05,-3.31569220131185e-05
0.0425,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-3.48998285155024e-05,-3.62684492416004e-05
0.0435000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-3.7893939622155e-05,-3.93799764700827e-05
0.0445,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000570994437227453,-4.08880507288068e-05,-4.24915036985642e-05
0.0455000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000569004795700483,-4.13566497892114e-05,-4.38836379989716e-05
0.0465,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000566432131533108,-4.10852006139826e-05,-4.4771940332046e-05
0.0475000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000563859467365733,-4.0813751438753e-05,-4.56602426651205e-05
0.0485,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000561286803198358,-4.05423022635243e-05,-4.65485449981954e-05
0.0495000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000558714139030983,-4.02708530882947e-05,-4.74368473312699e-05
0.0505,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000556141474863608,-3.99994039130668e-05,-4.83251496643444e-05
0.0515000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000553568810696233,-3.97279547378372e-05,-4.92134519974189e-05
0.0525,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000550996146528858,-3.94565055626076e-05,-5.01017543304929e-05
0.0535000000000001,-0.000478005562772547,-9.23498935172275e-05,-9.59714579688836e-05,0.000548423482361482,-3.9185056387378e-05,-5.09900566635678e-05
